['contig_12507', 1080899]
['contig_57423', 206355]
['contig_59369', 206304]
['contig_74731', 206199]
['contig_34234', 206146]
['contig_58422', 206049]
['contig_10084', 205934]
['contig_82883', 205897]
['contig_75531', 205811]
['contig_23280', 205552]
['contig_95319', 205542]
['contig_83328', 205514]
['contig_53284', 205402]
['contig_24276', 205328]
['contig_31332', 205319]
['contig_31605', 205295]
['contig_58387', 205058]
['contig_4661', 205049]
['contig_21681', 205025]
['contig_8066', 204867]
['contig_37400', 204656]
['contig_77164', 204598]
['contig_43984', 204593]
['contig_55256', 204552]
['contig_41835', 204536]
['contig_51576', 204520]
['contig_14094', 204499]
['contig_10708', 204445]
['contig_6384', 204320]
['contig_34659', 204262]
['contig_54613', 204227]
['contig_73356', 204202]
['contig_33489', 204147]
['contig_11082', 204080]
['contig_88381', 203993]
['contig_75375', 203957]
['contig_34346', 203779]
['contig_14162', 203762]
['contig_68467', 203754]
['contig_27794', 203715]
['contig_59593', 203421]
['contig_4250', 203417]
['contig_55935', 203367]
['contig_51939', 203347]
['contig_61500', 203310]
['contig_73148', 203286]
['contig_11140', 203155]
['contig_67748', 203124]
['contig_2802', 203057]
['contig_85878', 203029]
['contig_66772', 203029]
['contig_22911', 203009]
['contig_27951', 202999]
['contig_47161', 202919]
['contig_60489', 202897]
['contig_66484', 202895]
['contig_82757', 202890]
['contig_24792', 202793]
['contig_29574', 202673]
['contig_47092', 202654]
['contig_14345', 202628]
['contig_14818', 202593]
['contig_48389', 202580]
['contig_54951', 202561]
['contig_2849', 202505]
['contig_53878', 202405]
['contig_42730', 202220]
['contig_18822', 202073]
['contig_5845', 201953]
['contig_54411', 201898]
['contig_17270', 201878]
['contig_30237', 201866]
['contig_11051', 201806]
['contig_60149', 201618]
['contig_28681', 201613]
['contig_14567', 201573]
['contig_64052', 201556]
['contig_59174', 201475]
['contig_6114', 201223]
['contig_69242', 201198]
['contig_55424', 201181]
['contig_62653', 201043]
['contig_73836', 200952]
['contig_64329', 200867]
['contig_20841', 200861]
['contig_57310', 200720]
['contig_41235', 200643]
['contig_2317', 200599]
['contig_47693', 200569]
['contig_55472', 200547]
['contig_29768', 200513]
['contig_96469', 200510]
['contig_37166', 200473]
['contig_85146', 200411]
['contig_40824', 200288]
['contig_42958', 200263]
['contig_80292', 200114]
['contig_60587', 200063]
['contig_51702', 200019]
['contig_73375', 199943]
['contig_22324', 199937]
['contig_50408', 199896]
['contig_78079', 199856]
['contig_20482', 199829]
['contig_45015', 199765]
['contig_91149', 199691]
['contig_19753', 199608]
['contig_69958', 199570]
['contig_78867', 199539]
['contig_67821', 199421]
['contig_63506', 199415]
['contig_22369', 199312]
['contig_58770', 199012]
['contig_62890', 198973]
['contig_29791', 198927]
['contig_26564', 198855]
['contig_68968', 198833]
['contig_78842', 198814]
['contig_64323', 198644]
['contig_38395', 198633]
['contig_252', 198618]
['contig_32258', 198614]
['contig_14427', 198601]
['contig_69906', 198545]
['contig_22266', 198475]
['contig_45622', 198427]
['contig_14502', 198413]
['contig_23831', 198345]
['contig_41448', 198223]
['contig_24603', 198194]
['contig_5831', 198143]
['contig_17149', 198075]
['contig_29712', 198054]
['contig_21266', 197978]
['contig_55404', 197971]
['contig_59766', 197772]
['contig_9055', 197727]
['contig_18813', 197521]
['contig_30228', 197431]
['contig_24479', 197384]
['contig_58810', 197363]
['contig_34038', 197353]
['contig_34506', 197318]
['contig_48592', 197314]
['contig_73045', 197275]
['contig_20186', 197220]
['contig_39500', 197083]
['contig_23069', 197028]
['contig_90358', 196939]
['contig_17424', 196908]
['contig_82853', 196679]
['contig_45141', 196659]
['contig_13093', 196630]
['contig_90847', 196486]
['contig_65327', 196399]
['contig_79760', 196379]
['contig_69976', 196345]
['contig_19422', 196295]
['contig_92545', 196203]
['contig_14787', 196192]
['contig_15212', 196186]
['contig_63252', 196151]
['contig_30310', 196071]
['contig_2464', 195998]
['contig_91813', 195972]
['contig_13708', 195932]
['contig_41568', 195930]
['contig_28911', 195874]
['contig_23484', 195804]
['contig_32664', 195732]
['contig_53230', 195720]
['contig_14676', 195718]
['contig_1117', 195680]
['contig_60483', 195679]
['contig_42148', 195573]
['contig_26711', 195488]
['contig_9072', 195445]
['contig_12434', 195283]
['contig_59035', 195273]
['contig_83604', 195236]
['contig_75995', 195174]
['contig_45771', 195083]
['contig_114163', 195076]
['contig_63310', 195054]
['contig_15818', 194774]
['contig_79181', 194769]
['contig_39250', 194725]
['contig_8490', 194724]
['contig_19624', 194662]
['contig_54040', 194662]
['contig_11466', 194659]
['contig_72567', 194638]
['contig_48743', 194635]
['contig_33115', 194467]
['contig_54506', 194431]
['contig_60282', 194246]
['contig_8390', 194103]
['contig_49253', 194021]
['contig_8422', 194018]
['contig_30848', 194009]
['contig_63455', 193839]
['contig_81187', 193836]
['contig_41556', 193817]
['contig_32376', 193680]
['contig_67451', 193640]
['contig_59484', 193599]
['contig_63545', 193574]
['contig_10235', 193485]
['contig_8398', 193473]
['contig_52887', 193470]
['contig_55646', 193461]
['contig_71210', 193314]
['contig_8723', 193283]
['contig_16672', 193259]
['contig_88654', 193259]
['contig_53397', 193257]
['contig_42137', 193159]
['contig_60209', 193147]
['contig_22356', 193134]
['contig_38150', 193113]
['contig_68917', 193105]
['contig_53611', 193045]
['contig_19562', 192968]
['contig_51185', 192958]
['contig_47985', 192884]
['contig_31601', 192848]
['contig_62361', 192840]
['contig_47776', 192824]
['contig_26036', 192814]
['contig_9053', 192777]
['contig_83931', 192679]
['contig_43262', 192662]
['contig_16591', 192639]
['contig_3048', 192520]
['contig_3600', 192498]
['contig_46654', 192328]
['contig_86399', 192170]
['contig_59293', 192148]
['contig_52718', 192129]
['contig_71549', 192110]
['contig_24637', 192101]
['contig_80754', 192025]
['contig_4473', 191924]
['contig_48953', 191922]
['contig_3281', 191911]
['contig_14846', 191896]
['contig_82963', 191852]
['contig_82101', 191841]
['contig_89971', 191811]
['contig_17965', 191806]
['contig_40456', 191773]
['contig_63206', 191716]
['contig_18144', 191668]
['contig_66171', 191626]
['contig_14642', 191622]
['contig_80813', 191539]
['contig_21358', 191532]
['contig_29341', 191510]
['contig_37967', 191481]
['contig_93315', 191407]
['contig_10449', 191344]
['contig_48118', 191239]
['contig_25019', 191192]
['contig_4915', 191121]
['contig_26228', 191082]
['contig_75537', 191070]
['contig_4688', 190997]
['contig_54927', 190971]
['contig_74649', 190731]
['contig_109679', 190705]
['contig_51149', 190654]
['contig_28001', 190612]
['contig_68492', 190600]
['contig_50034', 190525]
['contig_25262', 190403]
['contig_61482', 190229]
['contig_61641', 190157]
['contig_37390', 190043]
['contig_20936', 189927]
['contig_110611', 189775]
['contig_65511', 189683]
['contig_47213', 189673]
['contig_20065', 189532]
['contig_2683', 189532]
['contig_99462', 189490]
['contig_71371', 189485]
['contig_38422', 189442]
['contig_77585', 189386]
['contig_130', 189360]
['contig_66840', 189348]
['contig_54687', 189318]
['contig_80191', 189260]
['contig_25413', 189206]
['contig_15422', 189165]
['contig_55710', 189163]
['contig_68755', 188990]
['contig_6518', 188980]
['contig_31643', 188951]
['contig_18936', 188919]
['contig_55839', 188873]
['contig_38544', 188861]
['contig_75721', 188714]
['contig_58521', 188577]
['contig_22913', 188572]
['contig_24210', 188548]
['contig_65333', 188512]
['contig_30121', 188416]
['contig_44327', 188414]
['contig_15612', 188398]
['contig_25195', 188340]
['contig_18004', 188262]
['contig_11039', 188165]
['contig_75895', 188120]
['contig_35171', 188103]
['contig_59028', 188094]
['contig_13621', 188074]
['contig_13702', 188013]
['contig_87013', 187972]
['contig_24832', 187911]
['contig_41801', 187870]
['contig_26459', 187855]
['contig_40281', 187733]
['contig_35111', 187552]
['contig_70505', 187541]
['contig_52721', 187474]
['contig_4597', 187423]
['contig_51566', 187411]
['contig_10712', 187406]
['contig_36584', 187395]
['contig_2008', 187394]
['contig_9920', 187374]
['contig_7765', 187220]
['contig_951', 187089]
['contig_35678', 187049]
['contig_70583', 187037]
['contig_32505', 187018]
['contig_30127', 186997]
['contig_24315', 186990]
['contig_16494', 186939]
['contig_116800', 186806]
['contig_33532', 186801]
['contig_93484', 186796]
['contig_59214', 186707]
['contig_54250', 186707]
['contig_8215', 186699]
['contig_65794', 186651]
['contig_59269', 186607]
['contig_43908', 186558]
['contig_20233', 186469]
['contig_68017', 186441]
['contig_58198', 186412]
['contig_92664', 186272]
['contig_2564', 186253]
['contig_35926', 186155]
['contig_100760', 186130]
['contig_35435', 186102]
['contig_51688', 186093]
['contig_42281', 186068]
['contig_26362', 186027]
['contig_40034', 186022]
['contig_26540', 185754]
['contig_52639', 185725]
['contig_42003', 185723]
['contig_77967', 185719]
['contig_19704', 185663]
['contig_52267', 185661]
['contig_41966', 185536]
['contig_44799', 185492]
['contig_16629', 185454]
['contig_68930', 185403]
['contig_19366', 185388]
['contig_14016', 185309]
['contig_81685', 185306]
['contig_70822', 185287]
['contig_15118', 185261]
['contig_17475', 185225]
['contig_83336', 185168]
['contig_444', 185163]
['contig_18940', 185128]
['contig_64054', 185128]
['contig_22115', 185112]
['contig_27441', 185064]
['contig_10773', 184992]
['contig_3563', 184935]
['contig_79283', 184896]
['contig_12313', 184882]
['contig_79367', 184850]
['contig_8711', 184785]
['contig_7209', 184767]
['contig_62989', 184729]
['contig_49476', 184711]
['contig_62683', 184684]
['contig_32317', 184675]
['contig_66493', 184627]
['contig_6722', 184592]
['contig_62546', 184573]
['contig_56435', 184541]
['contig_25635', 184539]
['contig_43463', 184532]
['contig_30546', 184498]
['contig_68219', 184469]
['contig_15500', 184459]
['contig_36752', 184435]
['contig_50979', 184228]
['contig_32291', 184222]
['contig_54084', 184139]
['contig_3947', 184039]
['contig_53694', 184035]
['contig_34658', 184035]
['contig_36123', 184001]
['contig_26914', 183981]
['contig_57264', 183880]
['contig_3019', 183872]
['contig_86060', 183846]
['contig_5495', 183764]
['contig_24064', 183760]
['contig_49760', 183664]
['contig_29678', 183642]
['contig_47100', 183586]
['contig_8516', 183584]
['contig_56224', 183564]
['contig_40516', 183518]
['contig_19337', 183465]
['contig_95563', 183454]
['contig_47842', 183411]
['contig_14961', 183399]
['contig_13116', 183397]
['contig_23629', 183329]
['contig_67458', 183316]
['contig_29798', 183228]
['contig_78158', 183226]
['contig_59192', 183182]
['contig_33772', 183181]
['contig_26752', 183174]
['contig_83847', 183123]
['contig_123213', 183113]
['contig_13342', 182969]
['contig_24028', 182890]
['contig_60110', 182878]
['contig_67392', 182825]
['contig_19842', 182641]
['contig_63571', 182621]
['contig_14686', 182587]
['contig_34967', 182574]
['contig_1235', 182547]
['contig_74757', 182518]
['contig_33713', 182442]
['contig_73561', 182358]
['contig_14391', 182351]
['contig_46375', 182174]
['contig_93907', 182000]
['contig_8404', 181939]
['contig_9088', 181902]
['contig_9973', 181865]
['contig_60712', 181847]
['contig_53484', 181825]
['contig_23592', 181599]
['contig_18582', 181502]
['contig_13955', 181493]
['contig_53412', 181409]
['contig_76805', 181296]
['contig_4453', 181294]
['contig_2860', 181275]
['contig_12228', 181275]
['contig_69863', 181219]
['contig_18526', 181129]
['contig_13261', 181122]
['contig_63521', 181093]
['contig_33450', 181087]
['contig_86034', 181052]
['contig_20311', 180981]
['contig_86314', 180946]
['contig_18910', 180917]
['contig_79946', 180856]
['contig_57277', 180855]
['contig_56860', 180760]
['contig_17046', 180622]
['contig_119446', 180613]
['contig_110478', 180545]
['contig_59034', 180527]
['contig_88128', 180501]
['contig_57390', 180431]
['contig_58379', 180317]
['contig_85946', 180297]
['contig_64375', 180297]
['contig_13713', 180193]
['contig_61413', 180183]
['contig_12173', 180082]
['contig_12113', 179995]
['contig_6853', 179976]
['contig_36155', 179955]
['contig_1389', 179940]
['contig_24820', 179866]
['contig_28191', 179837]
['contig_21974', 179832]
['contig_24649', 179818]
['contig_31632', 179800]
['contig_67826', 179772]
['contig_22906', 179756]
['contig_29395', 179675]
['contig_32789', 179647]
['contig_19032', 179579]
['contig_40242', 179532]
['contig_31231', 179523]
['contig_12027', 179474]
['contig_77948', 179347]
['contig_70002', 179310]
['contig_88121', 179210]
['contig_66674', 179159]
['contig_20933', 179139]
['contig_16737', 179116]
['contig_32324', 179071]
['contig_11444', 179065]
['contig_23438', 179039]
['contig_41511', 178951]
['contig_17323', 178862]
['contig_39212', 178832]
['contig_77814', 178821]
['contig_40665', 178802]
['contig_6408', 178783]
['contig_34019', 178720]
['contig_4646', 178623]
['contig_57260', 178622]
['contig_68004', 178558]
['contig_46068', 178528]
['contig_22564', 178507]
['contig_13416', 178484]
['contig_16639', 178434]
['contig_9535', 178383]
['contig_59703', 178366]
['contig_18257', 178340]
['contig_58323', 178298]
['contig_18516', 178273]
['contig_68262', 178182]
['contig_21102', 178143]
['contig_72252', 178040]
['contig_12146', 178037]
['contig_11109', 178033]
['contig_24215', 177830]
['contig_51728', 177770]
['contig_8264', 177765]
['contig_67890', 177761]
['contig_23377', 177729]
['contig_11757', 177726]
['contig_72223', 177715]
['contig_48945', 177668]
['contig_56446', 177597]
['contig_119179', 177530]
['contig_57267', 177457]
['contig_33564', 177388]
['contig_17120', 177384]
['contig_27173', 177327]
['contig_22490', 177326]
['contig_81571', 177275]
['contig_18953', 177263]
['contig_5497', 177256]
['contig_106062', 177230]
['contig_37533', 177217]
['contig_25486', 177126]
['contig_29608', 177095]
['contig_61870', 177055]
['contig_83324', 177030]
['contig_15238', 176982]
['contig_45192', 176932]
['contig_69056', 176775]
['contig_20627', 176769]
['contig_23446', 176752]
['contig_10328', 176743]
['contig_26551', 176720]
['contig_19144', 176695]
['contig_86657', 176639]
['contig_63244', 176587]
['contig_29543', 176467]
['contig_18556', 176451]
['contig_68156', 176417]
['contig_18391', 176390]
['contig_9892', 176386]
['contig_49754', 176296]
['contig_89353', 176278]
['contig_88293', 176169]
['contig_53512', 176142]
['contig_8887', 176131]
['contig_39346', 176065]
['contig_56118', 176007]
['contig_67307', 176002]
['contig_48422', 175989]
['contig_30176', 175773]
['contig_31160', 175738]
['contig_46167', 175726]
['contig_14644', 175699]
['contig_56693', 175676]
['contig_38750', 175652]
['contig_96674', 175614]
['contig_69520', 175587]
['contig_30955', 175540]
['contig_51031', 175497]
['contig_60291', 175449]
['contig_77855', 175434]
['contig_58320', 175433]
['contig_15110', 175408]
['contig_70595', 175390]
['contig_67326', 175387]
['contig_45986', 175254]
['contig_61422', 175180]
['contig_69293', 175168]
['contig_55448', 175092]
['contig_4743', 175066]
['contig_108023', 175014]
['contig_15849', 174946]
['contig_20470', 174944]
['contig_59886', 174896]
['contig_17620', 174851]
['contig_26709', 174847]
['contig_89830', 174825]
['contig_23404', 174767]
['contig_15214', 174733]
['contig_53953', 174706]
['contig_20490', 174659]
['contig_63798', 174559]
['contig_66122', 174552]
['contig_68631', 174471]
['contig_35052', 174306]
['contig_68019', 174306]
['contig_59975', 174287]
['contig_36993', 174224]
['contig_55249', 174214]
['contig_86137', 174214]
['contig_16364', 174213]
['contig_78124', 174212]
['contig_29873', 174149]
['contig_18279', 174083]
['contig_15942', 174076]
['contig_59362', 174055]
['contig_18346', 174051]
['contig_80048', 174016]
['contig_14302', 174007]
['contig_14507', 173988]
['contig_64087', 173971]
['contig_22647', 173965]
['contig_79096', 173927]
['contig_64308', 173910]
['contig_1887', 173907]
['contig_66673', 173861]
['contig_15324', 173854]
['contig_63145', 173778]
